,house_age,years_since_last_action,was_renovated,sqft_living_per_floor,sqft_basement_ratio,sqft_living_lot_ratio,total_rooms_approx,log_sqft_living,log_sqft_lot,log_sqft_above,log_sqft_basement,sqft_living_sq,bed_bath_interaction,age_sqft_interaction
3224,9,9,0,965.0,0.32642487046632124,1.4317507418397626,6.5,7.565793282428515,7.207118856207756,7.170888478512505,6.447305862541213,3724900,7.5,17370
3225,18,18,0,1310.0,0.0,0.3468820336290216,7.5,7.8713112033234065,8.929832503272403,7.8713112033234065,0.0,6864400,10.0,47160
3226,12,12,0,2070.0,0.0,0.1711451012815213,7.75,8.328692583545568,10.093735942146068,8.328692583545568,0.0,17139600,11.0,49680
3227,31,31,0,800.0,0.0,0.03507771907131739,6.25,7.3783837129967145,10.727969965926095,7.3783837129967145,0.0,2560000,6.75,49600
3228,23,23,0,825.0,0.0,0.24685816876122083,6.5,7.409136443920128,8.807621489536043,7.409136443920128,0.0,2722500,7.5,37950
3229,58,58,0,2270.0,0.3964757709251101,0.19787308228730824,5.75,7.7279755421055585,9.347751727799142,7.223295679562314,6.803505257608338,5152900,5.25,131660
3230,87,7,1,1750.0,0.15714285714285714,0.6944444444444444,8.75,8.160803920954665,8.525359754082631,7.989899374942939,6.311734809152915,12250000,13.75,304500
3231,14,14,0,795.0,0.0,0.46613896218117856,6.5,7.372118028337787,8.13505390861157,7.372118028337787,0.0,2528100,7.5,22260
3232,45,45,0,1300.0,0.0,0.06190476190476191,6.75,7.170888478512505,9.952325334619427,7.170888478512505,0.0,1690000,7.0,58500
3233,62,7,1,2215.0,0.0,0.21095238095238095,8.25,8.39638057119949,9.952325334619427,8.39638057119949,0.0,19624900,13.0,274660
3234,22,22,0,905.0,0.0,0.3941637630662021,6.5,7.501634457883413,8.432288684325794,7.501634457883413,0.0,3276100,7.5,39820
3235,47,47,0,1540.0,0.0,0.12373453318335208,5.75,7.340186835320115,9.429234909000977,7.340186835320115,0.0,2371600,5.25,72380
3236,9,9,0,2340.0,0.28205128205128205,0.4824742268041237,8.5,8.45126704130007,9.179984251961283,8.119993827725105,7.186144304522325,21902400,14.0,42120
3237,12,12,0,3450.0,0.30144927536231886,0.028195949590545777,11.25,8.839421607620602,12.407857719841504,8.480736654405622,7.640603826393634,47610000,25.5,82800
3238,52,52,0,1180.0,0.0,0.08472750771881955,5.75,7.074116816197362,9.541656481448024,7.074116816197362,0.0,1392400,5.25,61360
3239,46,46,0,2270.0,0.0,0.18934022854283092,6.0,7.7279755421055585,9.39182824802156,7.7279755421055585,0.0,5152900,6.0,104420
3240,26,14,1,2235.0,0.0,0.07403971974226889,7.25,8.405367376233981,11.008313827670705,8.405367376233981,0.0,19980900,9.0,116220
3241,7,7,0,680.0,0.23529411764705882,0.9584214235377027,7.5,7.215975002651466,7.258412150595307,6.947937068614969,5.771441123130016,1849600,10.5,9520
3242,20,20,0,1015.0,0.0,0.5108203321590338,7.5,7.616283561580385,8.287780027088433,7.616283561580385,0.0,4120900,10.0,40600
3243,29,29,0,1620.0,0.0,0.15959804935717453,7.5,8.083637203141548,9.918474682344376,8.083637203141548,0.0,10497600,10.0,93960
3244,37,10,1,1970.0,0.40609137055837563,0.2731179814224317,7.75,7.58629630715272,8.883778861463485,7.065613363597717,6.68586094706836,3880900,11.0,72890
3245,42,12,1,1780.0,0.24719101123595505,0.2445054945054945,6.25,7.484930283289661,8.893023494394711,7.201170883281678,6.089044875446846,3168400,6.75,74760
3246,97,97,0,2280.0,0.43859649122807015,0.5327102803738317,6.75,7.732369222284388,8.361941906144946,7.155396301896734,6.90875477931522,5198400,8.25,221160
3247,74,18,1,1000.0,0.0,0.05401609679684546,5.0,6.90875477931522,9.826282481627157,6.90875477931522,0.0,1000000,3.0,74000
3248,88,21,1,1600.0,0.4,0.48,6.25,7.783640596221253,8.517393171418904,7.273092595999522,6.8679744089702925,5760000,6.75,211200
3249,104,104,0,1190.0,0.0,0.04406265042396416,4.0,7.0825485693553,10.203888397395684,7.0825485693553,0.0,1416100,2.0,123760
3250,64,9,1,1270.0,0.0,0.24843505477308295,5.5,7.147559271189454,8.53954159508,7.147559271189454,0.0,1612900,4.5,81280
3251,112,112,0,1340.0,0.0,0.5583333333333333,6.75,7.606387389772652,8.188966863648876,7.606387389772652,0.0,4040100,7.0,225120
3252,55,55,0,1160.0,0.0,0.13942307692307693,5.0,7.057036981697891,9.02653771890043,7.057036981697891,0.0,1345600,3.0,63800
3253,103,9,1,575.0,0.0,0.22549019607843138,5.0,7.048386408721883,8.537191877922927,7.048386408721883,0.0,1322500,3.0,118450
3254,33,1,1,1060.0,0.0,0.18434782608695652,6.0,6.966967138613983,8.657129031713755,6.966967138613983,0.0,1123600,6.0,34980
3255,58,13,1,1570.0,0.31210191082802546,0.10241356816699282,5.75,7.359467638255621,9.637632201310455,6.985641817639208,6.19644412779452,2464900,5.25,91060
3256,6,6,0,1155.0,0.0,0.5663152733513116,7.5,7.745435610274381,8.313852267398207,7.745435610274381,0.0,5336100,10.0,13860
3257,54,13,1,1010.0,0.0,0.10955635101420978,4.0,6.918695219020472,9.12913031655064,6.918695219020472,0.0,1020100,2.0,54540
3258,35,35,0,1185.0,0.0,0.2532051282051282,7.25,7.771067086065406,9.144307401371744,7.771067086065406,0.0,5616900,9.0,82950
3259,26,14,1,3740.0,0.46524064171123,0.30960264900662254,8.25,8.227108234348146,9.399389249519563,7.601402334583733,7.462214939768189,13987600,13.0,97240
3260,7,7,0,1940.0,0.38144329896907214,0.30527143981117233,9.0,7.57095858316901,8.757154527656606,7.0909098220799835,6.608000625296087,3763600,15.0,13580
3261,39,39,0,1480.0,0.0,0.19220779220779222,5.75,7.300472814267799,8.94910546953925,7.300472814267799,0.0,2190400,5.25,57720
3262,59,5,1,2700.0,0.2777777777777778,0.12731044888721238,8.5,7.901377353792616,9.962180898875346,7.576097340623111,6.621405651764134,7290000,12.5,159300
3263,23,23,0,1432.0,0.33798882681564246,0.38428510090167456,8.0,8.183397369998433,9.139595967450425,7.771067086065406,7.099201743553092,12816400,12.0,82340
3264,109,0,1,1840.0,0.5,0.21392861295198232,5.75,7.518064181233078,9.059750013343681,6.825460036255307,6.825460036255307,3385600,5.25,200560
3265,30,30,0,1170.0,0.0,0.16120143290162578,6.0,7.065613363597717,8.889997357284841,7.065613363597717,0.0,1368900,6.0,35100
3266,8,8,0,1965.0,0.0,0.35959374142190503,8.25,8.27664912542186,9.299266581170585,8.27664912542186,0.0,15444900,13.0,31440
3267,90,3,1,1520.0,0.0,0.12,8.0,7.732369222284388,9.852246888342531,7.732369222284388,0.0,5198400,10.0,205200
3268,15,15,0,1820.0,0.0,0.3441754916792738,7.5,8.200013648175434,9.266437111328052,8.200013648175434,0.0,13249600,10.0,54600
3269,112,112,0,1100.0,0.0,0.55,7.75,7.409136443920128,8.006700845440367,7.409136443920128,0.0,2722500,8.75,184800
3270,43,43,0,1460.0,0.2465753424657534,0.2896825396825397,5.5,7.2868764117507,8.525359754082631,7.00397413672268,5.8888779583328805,2131600,4.5,62780
3271,70,70,0,1253.3333333333333,0.42021276595744683,0.4845360824742268,6.75,7.53955882930103,8.263848131368906,6.994849985833071,6.673297967767654,3534400,7.0,131600
3272,8,8,0,486.6666666666667,0.0,1.5515409139213603,6.25,7.2868764117507,6.848005274576363,7.2868764117507,0.0,2131600,6.75,11680
3273,89,89,0,1780.0,0.449438202247191,0.3111888111888112,6.0,7.484930283289661,8.651898894268529,6.8885724595653635,6.68586094706836,3168400,6.0,158420
3274,16,8,1,1365.0,0.0,0.46810699588477367,6.5,7.912423121473705,8.671286726753637,7.912423121473705,0.0,7452900,7.5,43680
3275,20,20,0,985.0,0.0,0.22893666472980825,8.5,7.58629630715272,9.060214913398545,7.58629630715272,0.0,3880900,12.5,39400
3276,63,63,0,720.0,0.0,0.06315789473684211,4.0,6.580639137284949,9.34145634983372,6.580639137284949,0.0,518400,2.0,45360
3277,41,1,1,2193.3333333333335,0.0,0.27647058823529413,7.75,8.098946748943339,9.38437770918244,8.098946748943339,0.0,10824100,8.75,134890
3278,25,25,0,1940.0,0.24742268041237114,0.226980226980227,6.5,7.57095858316901,9.053452616439039,7.2868764117507,6.175867270105761,3763600,7.5,48500
3279,109,109,0,665.0,0.0,0.24575018477457503,5.0,7.193685818395112,8.596558746796978,7.193685818395112,0.0,1768900,3.0,144970
3280,52,11,1,966.6666666666666,0.18620689655172415,0.16308626701158474,6.75,7.280008252884188,9.092907275084087,7.074116816197362,5.602118820879701,2102500,7.0,75400
3281,31,31,0,1780.0,0.0,0.13592974417716686,5.75,7.484930283289661,9.48006211905097,7.484930283289661,0.0,3168400,5.25,55180
3282,47,47,0,1060.0,0.0,0.1054726368159204,5.0,6.966967138613983,9.21542741102474,6.966967138613983,0.0,1123600,3.0,49820
3283,6,6,0,476.6666666666667,0.013986013986013986,1.5492957746478873,5.5,7.266128779556451,6.828712071641684,7.252053951852814,3.044522437723423,2044900,5.0,8580
3284,77,4,1,1995.0,0.22556390977443608,0.2111446261311319,9.75,8.291797105048733,9.846811375342572,8.036249942132116,6.803505257608338,15920100,18.75,307230
3285,60,35,1,1270.0,0.07874015748031496,0.3813813813813814,7.5,7.840312983320164,8.804024902413179,7.75833346749091,5.303304908059076,6451600,7.5,152400
3286,28,28,0,1770.0,0.0,0.25285714285714284,6.0,7.479299637782834,8.853808274977197,7.479299637782834,0.0,3132900,6.0,49560
3287,71,71,0,1540.0,0.5,0.30078125,6.75,7.340186835320115,8.54110501146255,6.647688373563329,6.647688373563329,2371600,7.0,109340
3288,47,47,0,1760.0,0.0,0.256,6.0,7.473637108496206,8.83579236650274,7.473637108496206,0.0,3097600,6.0,82720
3289,6,6,0,1215.0,0.0,0.5119022540551927,7.5,7.796057974316123,8.465478755729558,7.796057974316123,0.0,5904900,10.0,14580
3290,19,19,0,1170.0,0.0,0.39281517542387107,6.5,7.75833346749091,8.692490133273228,7.75833346749091,0.0,5475600,7.5,44460
3291,38,38,0,2600.0,0.4,0.5562687205819427,7.75,7.8636512654486515,8.449984441722787,7.353081920515432,6.947937068614969,6760000,11.0,98800
3292,14,14,0,940.0,0.0,0.23603264281230382,7.5,7.53955882930103,8.982937763741589,7.53955882930103,0.0,3534400,10.0,26320
3293,13,13,0,1755.0,0.0,0.37483981204613415,8.5,8.163656176168432,9.144734614878189,8.163656176168432,0.0,12320100,14.0,45630
3294,11,11,0,1645.0,0.0,0.4963789981894991,7.5,8.098946748943339,8.79920924224139,8.098946748943339,0.0,10824100,10.0,36190
3295,77,15,1,1200.0,0.26666666666666666,0.23861602704314974,6.0,7.0909098220799835,8.523175263093785,6.78105762593618,5.771441123130016,1440000,6.0,92400
3296,40,40,0,1195.0,0.0,0.5311111111111111,8.0,7.779466967458324,8.412054873292933,7.779466967458324,0.0,5712100,12.0,95600
3297,8,8,0,1720.0,0.0,0.44902754209633206,8.25,8.14351740579748,8.944028325260595,8.14351740579748,0.0,11833600,13.0,27520
3298,21,21,0,1580.0,0.0,0.04741469855655253,6.0,8.058643712215618,11.107165313341005,8.058643712215618,0.0,9985600,6.0,66360
3299,0,0,0,570.0,0.0,0.9492089925062448,5.75,7.039660349862076,7.091742115095153,7.039660349862076,0.0,1299600,5.25,0
3300,0,0,0,635.0,0.16535433070866143,0.903271692745377,6.25,7.147559271189454,7.249215057114389,6.966967138613983,5.351858133476067,1612900,6.75,0
3301,6,6,0,563.0,0.0,1.2168587896253602,7.25,7.432483807917119,7.236339342754344,7.432483807917119,0.0,2852721,9.75,10134
3302,34,34,0,1390.0,0.0,0.3101294065149487,4.75,7.237778191923443,8.40804774415544,7.237778191923443,0.0,1932100,3.5,47260
3303,76,76,0,1230.0,0.34146341463414637,0.492,7.5,7.8083230503910555,8.517393171418904,7.390798521735676,6.734591659972948,6051600,10.0,186960
3304,27,14,1,660.0,0.0,0.6947368421052632,7.25,7.591357046698551,7.955425088912672,7.591357046698551,0.0,3920400,9.75,53460
3305,27,14,1,1880.0,0.0,0.12866137421297563,7.5,8.232440158470336,10.282779786340269,8.232440158470336,0.0,14137600,10.0,101520
3306,37,37,0,1355.0,0.0,0.07097957045573598,7.25,7.905072849498666,10.550093288660157,7.905072849498666,0.0,7344100,9.0,100270
3307,63,11,1,1825.0,0.30684931506849317,0.5227728444571756,7.75,8.202756381655638,8.851233902846035,7.836369760545124,7.02197642307216,13322500,11.0,229950
3308,47,47,0,2340.0,0.2863247863247863,0.17064099759352439,8.5,7.75833346749091,9.52617248784431,7.421177528595393,6.508769136971682,5475600,12.5,109980
3309,74,13,1,1910.0,0.25654450261780104,0.11553351076699733,7.75,7.555381944240273,9.713113662551345,7.259116128097101,6.19644412779452,3648100,11.0,141340
3310,95,13,1,1320.0,0.2878787878787879,0.13243704223938998,4.0,7.186144304522325,9.207135241027235,6.846943139585379,5.942799375126701,1742400,2.0,125400
3311,57,13,1,1240.0,0.0,0.1603102779573368,5.5,7.123672785204607,8.95364003713313,7.123672785204607,0.0,1537600,4.5,70680
3312,30,30,0,1640.0,0.3048780487804878,0.22312925170068026,6.25,7.403061091090091,8.902591637374087,7.039660349862076,6.2166061010848646,2689600,6.75,49200
3313,59,5,1,1080.0,0.0,0.13333333333333333,5.0,6.985641817639208,8.999742789830492,6.985641817639208,0.0,1166400,3.0,63720
3314,89,46,1,790.0,0.0,0.15076335877862596,4.0,6.673297967767654,8.564267598802166,6.673297967767654,0.0,624100,2.0,70310
3315,62,6,1,960.0,0.0,0.1447090744648779,5.0,6.8679744089702925,8.800113946766308,6.8679744089702925,0.0,921600,3.0,59520
3316,22,22,0,850.0,0.0,0.41412911084043846,6.5,7.438971592395862,8.32020459757888,7.438971592395862,0.0,2890000,7.5,37400
3317,11,11,0,1085.0,0.0,0.44177524429967424,6.5,7.682943169878292,8.499640032168648,7.682943169878292,0.0,4708900,7.5,23870
3318,107,31,1,830.0,0.0,0.3458333333333333,5.5,7.415175109613295,8.476579508530941,7.415175109613295,0.0,2755600,4.5,177620
3319,48,48,0,2140.0,0.308411214953271,0.2972222222222222,6.0,7.669028288589683,8.881975184248867,7.300472814267799,6.493753839851686,4579600,6.0,102720
3320,60,9,1,1115.0,0.0,0.5575,6.5,7.7102051944325325,8.294299608857235,7.7102051944325325,0.0,4972900,7.5,133800
3321,13,13,0,1575.0,0.0,0.34501642935377874,8.0,8.055475141757274,9.11943049661634,8.055475141757274,0.0,9922500,12.0,40950
3322,55,25,1,1040.0,0.0,0.208,5.0,6.947937068614969,8.517393171418904,6.947937068614969,0.0,1081600,3.0,57200
3323,62,6,1,1860.0,0.3225806451612903,0.17133382461311716,5.0,7.528869256642251,9.292565312231853,7.13966033596492,6.398594934535208,3459600,4.0,115320
3324,9,9,0,1395.0,0.0,0.3506787330316742,7.5,7.934155233536322,8.981807323377534,7.934155233536322,0.0,7784100,10.0,25110
3325,38,22,1,1670.0,0.0,0.04213022528318071,5.75,7.421177528595393,10.587593988443924,7.421177528595393,0.0,2788900,5.25,63460
3326,51,6,1,2800.0,0.40714285714285714,0.4745762711864407,7.5,7.937731775260109,8.682877107057168,7.415175109613295,7.039660349862076,7840000,10.0,142800
3327,24,5,1,1285.0,0.0,0.4895238095238095,7.5,7.852050207265889,8.566173813637858,7.852050207265889,0.0,6604900,10.0,61680
3328,30,30,0,1060.0,0.0,0.14130507231886955,6.25,7.659642954564682,9.616072111201778,7.659642954564682,0.0,4494400,6.75,63600
3329,75,23,1,1745.0,0.3839541547277937,0.4183147548843342,6.5,8.157943507105037,9.029297996680608,7.67368812926773,7.201170883281678,12180100,7.5,261750
3330,12,12,0,1045.0,0.0,0.44468085106382976,6.5,7.645397699428633,8.45553053102413,7.645397699428633,0.0,4368100,7.5,25080
3331,44,44,0,970.0,0.0,0.13333333333333333,5.0,6.878326468291325,8.892336539638013,6.878326468291325,0.0,940900,3.0,42680
3332,38,22,1,1940.0,0.41237113402061853,0.18476190476190477,7.5,7.57095858316901,9.259225769705994,7.039660349862076,6.68586094706836,3763600,10.0,73720
3333,65,29,1,1180.0,0.0,0.1800976800976801,4.0,7.074116816197362,8.787678239039497,7.074116816197362,0.0,1392400,2.0,76700
3334,49,21,1,1133.3333333333333,0.21176470588235294,0.08381403145491298,6.75,7.438971592395862,9.91758767691491,7.201170883281678,5.8888779583328805,2890000,7.0,83300
3335,23,23,0,1075.0,0.0,0.05710946423353787,7.5,7.67368812926773,10.536035110967143,7.67368812926773,0.0,4622500,10.0,49450
3336,46,46,0,3210.0,0.42990654205607476,0.2675,8.5,8.074337694089515,9.392745258631441,7.5126175446745105,7.2305631534092925,10304100,12.5,147660
3337,46,17,1,2160.0,0.37037037037037035,0.16666666666666666,4.0,7.6783263565068856,9.469700127423375,7.215975002651466,6.68586094706836,4665600,2.0,99360
3338,11,11,0,1035.0,0.0,0.2768860353130016,7.5,7.635786861395585,8.919586920999915,7.635786861395585,0.0,4284900,10.0,22770
3339,110,110,0,1560.0,0.5,0.8914285714285715,4.75,7.353081920515432,7.467942332285852,6.660575149839686,6.660575149839686,2433600,3.5,171600
3340,56,10,1,3330.0,0.4624624624624625,0.8325,8.0,8.11102783819368,8.294299608857235,7.490529402060711,7.340186835320115,11088900,12.0,186480
3341,71,12,1,910.0,0.0,0.14602053915275995,4.0,6.814542897259958,8.73761303680885,6.814542897259958,0.0,828100,2.0,64610
3342,77,15,1,820.0,0.0,0.18981481481481483,4.0,6.710523109452428,8.371242135931933,6.710523109452428,0.0,672400,2.0,63140
3343,51,6,1,1400.0,0.0,0.10163339382940109,5.75,7.244941546337007,9.530683226667511,7.244941546337007,0.0,1960000,5.25,71400
3344,47,47,0,1180.0,0.0,0.14320388349514562,5.0,7.074116816197362,9.016876974763383,7.074116816197362,0.0,1392400,3.0,55460
3345,20,20,0,2130.0,0.431924882629108,0.6085714285714285,6.5,7.664346632098617,8.160803920954665,7.099201743553092,6.825460036255307,4536900,7.5,42600
3346,41,1,1,2080.0,0.33653846153846156,0.1166769506927694,8.25,8.333510708982942,10.481644668462405,7.923348211930154,7.244941546337007,17305600,13.0,170560
3347,36,36,0,1670.0,0.2994011976047904,0.24202898550724639,5.75,7.421177528595393,8.839421607620602,7.065613363597717,6.2166061010848646,2788900,5.25,60120
3348,58,58,0,1250.0,0.0,0.17123287671232876,5.0,7.1316985104669115,8.895766604056085,7.1316985104669115,0.0,1562500,3.0,72500
3349,12,12,0,1400.0,0.0,0.2867677181482999,8.0,7.937731775260109,9.186559843310778,7.937731775260109,0.0,7840000,12.0,33600
3350,11,11,0,1520.0,0.0,0.42035398230088494,6.5,8.019941687677365,8.886409166849282,8.019941687677365,0.0,9241600,7.5,33440
3351,51,51,0,1020.0,0.0,0.2809917355371901,7.5,7.621195162809845,8.890272839380247,7.621195162809845,0.0,4161600,10.0,104040
3352,9,9,0,1505.0,0.0,0.4934426229508197,7.5,8.010027528481734,8.716207971151853,8.010027528481734,0.0,9060100,10.0,27090
3353,15,15,0,1315.0,0.0,0.42522231204527083,7.5,7.875119281040293,8.730043953245016,7.875119281040293,0.0,6916900,10.0,39450
3354,52,52,0,1830.0,0.0,0.18582453290008125,5.5,7.5126175446745105,9.195125206169703,7.5126175446745105,0.0,3348900,4.5,95160
3355,72,0,1,1510.0,0.0,0.1915271435819381,6.0,7.32052696227274,8.972717499397138,7.32052696227274,0.0,2280100,6.0,108720
3356,96,96,0,1165.0,0.0,0.24052854340869206,8.25,7.754052639035757,9.178643285232928,7.754052639035757,0.0,5428900,13.0,223680
3357,34,34,0,1900.0,0.5,0.2224824355971897,5.75,7.550135342488429,9.052633375946147,6.85751406254539,6.85751406254539,3610000,5.25,64600
3358,36,14,1,1095.0,0.0,0.1734516077934421,5.75,7.692113339595466,9.44359265743868,7.692113339595466,0.0,4796100,5.25,78840
3359,2,2,1,1745.0,0.0,0.38058887677208286,8.75,8.157943507105037,9.123801610558944,8.157943507105037,0.0,12180100,15.0,6980
3360,11,11,0,1060.0,0.0,0.5196078431372549,6.0,7.659642954564682,8.314097335405807,7.659642954564682,0.0,4494400,6.0,23320
3361,16,8,1,1135.0,0.0,0.02257695559202347,6.5,7.7279755421055585,11.518370613206123,7.7279755421055585,0.0,5152900,7.5,36320
3362,72,15,1,700.0,0.0,0.13725490196078433,3.0,6.55250788703459,8.537191877922927,6.55250788703459,0.0,490000,1.0,50400
3363,27,14,1,1425.0,0.0,0.0759554394755077,7.5,7.955425088912672,10.532709357279819,7.955425088912672,0.0,8122500,10.0,76950
3364,29,29,0,530.0,0.0,0.6235294117647059,6.5,7.372118028337787,7.844240718141811,7.372118028337787,0.0,2528100,7.5,46110
3365,95,13,1,1260.0,0.0,0.27241279907754395,6.5,7.544861068658458,8.844912950899548,7.544861068658458,0.0,3572100,6.0,179550
3366,29,29,0,1075.0,0.0,0.05660725099391801,7.5,7.67368812926773,10.544867642274191,7.67368812926773,0.0,4622500,10.0,62350
3367,0,0,0,1220.0,0.0,0.5083333333333333,6.5,7.80016307039296,8.476579508530941,7.80016307039296,0.0,5953600,7.5,0
3368,13,13,0,1595.0,0.0,0.40538823230397764,7.5,8.068089626278244,8.970813341411448,8.068089626278244,0.0,10176100,10.0,41470
3369,75,45,1,920.0,0.0,0.11029852535667187,4.0,6.825460036255307,9.02905827475689,6.825460036255307,0.0,846400,2.0,69000
3370,29,29,0,2115.0,0.0,0.1332409361514474,7.75,8.350193650720067,10.365585010210767,8.350193650720067,0.0,17892900,11.0,122670
3371,60,35,1,4040.0,0.0,0.21357580883907804,8.25,8.304247465078474,9.847816267665664,8.304247465078474,0.0,16321600,13.0,242400
3372,72,32,1,790.0,0.0,0.07032223606907602,4.0,6.673297967767654,9.326789184619429,6.673297967767654,0.0,624100,2.0,56880
3373,28,28,0,1830.0,0.29508196721311475,0.23173356971001646,6.25,7.5126175446745105,8.974364841846596,7.1631723908466425,6.293419278846481,3348900,6.75,51240
3374,92,58,1,1680.0,0.48214285714285715,0.7,5.75,7.427144133408616,7.783640596221253,6.769641976852503,6.698268054115413,2822400,5.25,154560
3375,56,10,1,2880.0,0.4513888888888889,0.1574114560559685,5.75,7.9658927350845286,9.814492390964565,7.365812837209472,7.170888478512505,8294400,5.25,161280
3376,95,80,1,1360.0,0.3382352941176471,0.7157894736842105,8.0,7.908754738783246,8.24301946898925,7.496097345175956,6.825460036255307,7398400,12.0,258400
3377,65,29,1,760.0,0.0,0.21714285714285714,4.0,7.039660349862076,8.566173813637858,7.039660349862076,0.0,1299600,2.0,74100
3378,9,9,0,1360.0,0.0,0.5896379796228051,7.75,7.908754738783246,8.4368504387337,7.908754738783246,0.0,7398400,11.0,24480
3379,10,10,1,1385.0,0.0,0.48716144917340837,7.5,7.9269635448629785,8.645938147306799,7.9269635448629785,0.0,7672900,10.0,27700
3380,66,20,1,770.0,0.0,0.09449012148729906,4.0,6.647688373563329,9.005773206234908,6.647688373563329,0.0,592900,2.0,50820
3381,47,3,1,1790.0,0.27932960893854747,0.175335488294642,6.25,7.490529402060711,9.231122911158712,7.1631723908466425,6.2166061010848646,3204100,6.75,84130
3382,48,48,0,1880.0,0.0,0.2611111111111111,10.0,7.53955882930103,8.881975184248867,7.53955882930103,0.0,3534400,18.0,90240
3383,25,25,0,1395.0,0.0,0.012084827693747077,7.5,7.934155233536322,12.349605729075051,7.934155233536322,0.0,7784100,10.0,69750
3384,52,11,1,1420.0,0.0,0.1655011655011655,5.5,7.259116128097101,9.057305735807121,7.259116128097101,0.0,2016400,4.5,73840
3385,31,5,1,1720.0,0.0,0.09822677821878302,8.25,8.14351740579748,10.463731714431846,8.14351740579748,0.0,11833600,13.0,106640
3386,25,25,0,1455.0,0.0,0.1694619147449336,6.5,7.976251943745623,9.751093661983862,7.976251943745623,0.0,8468100,7.5,72750
3387,60,10,1,1510.0,0.31125827814569534,0.7398334149926507,7.5,8.013343181386672,8.314587291319576,7.640603826393634,6.846943139585379,9120400,10.5,181200
3388,13,13,0,1765.0,0.0,0.44548207975769816,10.25,8.169336395928386,8.977777598745481,8.169336395928386,0.0,12460900,21.25,45890
3389,0,0,0,1100.0,0.0,0.3945008965929468,7.25,8.101980731853192,9.031931152002144,8.101980731853192,0.0,10890000,9.0,0
3390,56,56,0,3000.0,0.5,0.5,7.75,8.006700845440367,8.699681400989514,7.313886831633462,7.313886831633462,9000000,8.75,168000
3391,108,24,1,993.3333333333334,0.0,0.3386363636363636,5.5,7.307202314764738,8.38958706681109,7.307202314764738,0.0,2220100,4.5,160920
3392,69,4,1,873.3333333333334,0.11450381679389313,0.2519230769230769,6.0,7.1785454837637,8.556606193773073,7.057036981697891,5.017279836814924,1716100,4.0,90390
3393,66,66,0,2750.0,0.45454545454545453,0.4449838187702265,7.25,7.919719760924575,8.729235349659273,7.313886831633462,7.1316985104669115,7562500,9.0,181500
3394,56,56,0,1765.0,0.254957507082153,0.42023809523809524,9.0,8.169336395928386,9.036106025364846,7.875119281040293,6.803505257608338,12460900,16.0,197680
3395,31,5,1,730.0,0.0,0.1927901756239271,6.5,7.2868764117507,8.93247660846174,7.2868764117507,0.0,2131600,7.5,45260
3396,53,10,1,1540.0,0.2727272727272727,0.19378381779287782,6.0,7.340186835320115,8.980675603671708,7.02197642307216,6.042632833682381,2371600,6.0,81620
3397,74,13,1,1900.0,0.5,0.2345679012345679,6.0,7.550135342488429,8.999742789830492,6.85751406254539,6.85751406254539,3610000,6.0,140600
3398,52,11,1,2040.0,0.5,0.2801812937783272,5.75,7.621195162809845,8.893160828735379,6.928537818164665,6.928537818164665,4161600,5.25,106080
3399,63,20,1,2250.0,0.4666666666666667,0.39473684210526316,7.75,7.719129840906732,8.648396877031582,7.0909098220799835,6.957497370876951,5062500,11.0,141750
3400,58,58,0,1570.0,0.0,0.23432835820895523,5.5,7.359467638255621,8.81001204797317,7.359467638255621,0.0,2464900,4.5,91060
3401,72,32,1,2160.0,0.4166666666666667,0.4984998846065082,6.75,7.6783263565068856,8.374246182096304,7.13966033596492,6.803505257608338,4665600,7.0,155520
3402,59,9,1,1010.0,0.0,0.19423076923076923,4.0,6.918695219020472,8.556606193773073,6.918695219020472,0.0,1020100,2.0,59590
3403,0,0,0,750.0,0.2,1.0909090909090908,6.5,7.313886831633462,7.226936018493289,7.0909098220799835,5.707110264748875,2250000,7.5,0
3404,47,47,0,2260.0,0.0,0.05383003048780488,7.25,7.72356247227797,10.645067690617664,7.72356247227797,0.0,5107600,9.0,106220
3405,1,1,1,1784.5,0.0,0.4286057403626756,8.25,8.180320874773685,9.027378610294805,8.180320874773685,0.0,12737761,13.0,3569
3406,17,17,0,1000.0,0.0,0.19898517560441747,7.5,7.601402334583733,9.215526898663482,7.601402334583733,0.0,4000000,10.0,34000
3407,56,56,0,2020.0,0.5,0.2857142857142857,7.75,7.611347717403621,8.863757191604241,6.918695219020472,6.918695219020472,4080400,11.0,113120
3408,52,11,1,2020.0,0.39603960396039606,0.2556314856998228,7.75,7.611347717403621,8.974997713204976,7.107425474110705,6.68586094706836,4080400,8.75,105040
3409,55,55,0,2080.0,0.16346153846153846,0.1290562759818825,8.0,7.640603826393634,9.687691938884457,7.462214939768189,5.831882477283517,4326400,10.0,114400
3410,26,14,1,570.0,0.0,0.3825503355704698,4.5,7.039660349862076,8.000014093678072,7.039660349862076,0.0,1299600,3.0,29640
3411,21,21,0,1330.0,0.0,0.18472222222222223,4.75,7.193685818395112,8.881975184248867,7.193685818395112,0.0,1768900,3.5,27930
3412,37,37,0,2530.0,0.49407114624505927,0.3442176870748299,7.75,7.836369760545124,8.902591637374087,7.155396301896734,7.1316985104669115,6400900,11.0,93610
3413,9,9,0,635.0,0.18110236220472442,1.0469909315746084,6.25,7.147559271189454,7.101675971619444,6.947937068614969,5.442417710521793,1612900,6.75,11430
