Unnamed: 0,house_age,years_since_last_action,was_renovated,sqft_living_per_floor,sqft_basement_ratio,sqft_living_lot_ratio,total_rooms_approx,log_sqft_living,log_sqft_lot,log_sqft_above,log_sqft_basement,sqft_living_sq,bed_bath_interaction,age_sqft_interaction,city,statezip,city_encoded,statezip_encoded
2857,72,72,0,1900.0,0.257894737,0.296875,6.75,7.550135342,8.764209507,7.252053952,6.196444128,3610000,8.25,136800,Seattle,WA 98105,570515.8814716863,942518.2291656251
2858,45,4,1,1250.0,0.0,0.136971291,5.0,7.13169851,9.118992333,7.13169851,0.0,1562500,3.0,56250,Woodinville,WA 98077,627221.0372340425,685107.3717948718
2859,74,13,1,5020.0,0.235059761,0.268988614,10.5,9.21443199,10.52744541,8.946505026,7.766840537,100801600,22.5,742960,Bellevue,WA 98004,868105.2200754544,1419321.0701754387
2860,13,13,0,1935.0,0.34625323,0.107832483,9.5,8.261268151,10.48821398,7.836369761,7.201170883,14976900,18.0,50310,Issaquah,WA 98027,604410.8557,587123.0243902439
2861,96,96,0,800.0,0.0,0.24024024,4.0,6.685860947,8.111027838,6.685860947,0.0,640000,2.0,76800,Seattle,WA 98107,570515.8814716863,567483.5416666666
2862,47,47,0,2220.0,0.0,0.12636612,5.75,7.705712824,9.773891264,7.705712824,0.0,4928400,5.25,104340,Woodinville,WA 98072,627221.0372340425,586174.3636363636
2863,15,15,0,1050.0,0.328571429,0.411200313,9.5,7.650168701,8.538563217,7.252053952,6.538139824,4410000,17.5,31500,Seattle,WA 98178,570515.8814716863,264132.760415
2864,9,9,0,2375.0,0.242105263,0.341431857,9.5,8.466110401,9.540578934,8.188966864,7.048386409,22562500,18.0,42750,Seattle,WA 98118,570515.8814716863,439296.84873970586
2865,21,21,0,1310.0,0.0,0.102745098,5.75,7.178545484,9.453364979,7.178545484,0.0,1716100,5.25,27510,Renton,WA 98059,383432.0808217949,502068.15179130435
2866,36,36,0,1650.0,0.315151515,0.175906183,5.5,7.409136444,9.146441646,7.030857476,6.255750042,2722500,4.5,59400,Renton,WA 98058,383432.0808217949,361347.7168918919
2867,89,89,0,1953.333333,0.273037543,0.915625,8.75,7.983098941,8.07121854,7.664346632,6.685860947,8584900,15.0,260770,Seattle,WA 98119,570515.8814716863,926155.9828974358
2868,108,108,0,1150.0,0.0,0.383333333,5.0,7.048386409,8.006700845,7.048386409,0.0,1322500,3.0,124200,Seattle,WA 98103,570515.8814716863,585021.7971639343
2869,83,83,0,1133.333333,0.0,0.03291448,5.75,7.438971592,10.85224547,7.438971592,0.0,2890000,5.25,141100,Renton,WA 98059,383432.0808217949,502068.15179130435
2870,53,53,0,2940.0,0.482993197,0.06026072,7.25,7.986504939,10.79526016,7.327123292,7.259116128,8643600,9.0,155820,Kenmore,WA 98028,444443.133332,443865.81699215685
2871,66,29,1,2285.0,0.0,0.061352988,7.5,8.427487278,11.21839332,8.427487278,0.0,20884900,10.0,301620,Seattle,WA 98177,570515.8814716863,708333.8682162791
2872,18,18,0,1640.0,0.0,0.119529172,7.5,8.095903533,10.21982997,8.095903533,0.0,10758400,10.0,59040,Redmond,WA 98053,667572.7466631016,700378.28555875
2873,52,52,0,2700.0,0.5,0.441176471,6.0,7.901377354,8.719480761,7.208600338,7.208600338,7290000,6.0,140400,Seattle,WA 98115,570515.8814716863,615531.1620875
2874,112,112,0,1700.0,0.289411765,0.965909091,10.0,8.354909528,8.389587067,8.013343181,7.115582126,18062500,18.0,476000,Seattle,WA 98118,570515.8814716863,439296.84873970586
2875,61,61,0,2740.0,0.5,0.43081761,8.75,7.916078096,8.757940877,7.22329568,7.22329568,7507600,10.5,167140,Seattle,WA 98146,570515.8814716863,370628.2541675
2876,56,56,0,1430.0,0.0,0.041740247,8.5,7.958926493,11.13488095,7.958926493,0.0,8179600,12.5,160160,Snoqualmie,WA 98065,544275.5172413794,544275.5172413794
2877,42,11,1,1940.0,0.0,0.298461538,9.0,8.263848131,9.472781557,8.263848131,0.0,15054400,15.0,162960,Mercer Island,WA 98040,1141272.6555549998,1141272.6555549998
2878,51,6,1,1300.0,0.0,0.10620915,5.5,7.170888479,9.412546252,7.170888479,0.0,1690000,4.5,66300,Kenmore,WA 98028,444443.133332,443865.81699215685
2879,29,29,0,1060.0,0.0,0.220764344,7.5,7.659642955,9.169934957,7.659642955,0.0,4494400,10.0,61480,Issaquah,WA 98027,604410.8557,587123.0243902439
2880,21,21,0,1235.0,0.0,0.074163039,7.5,7.812378206,10.41349284,7.812378206,0.0,6100900,10.0,51870,Redmond,WA 98053,667572.7466631016,700378.28555875
2881,32,32,0,3370.0,0.40652819,0.193034712,9.25,8.122964715,9.767610554,7.601402335,7.22329568,11356900,16.25,107840,Mercer Island,WA 98040,1141272.6555549998,1141272.6555549998
2882,89,14,1,1546.666667,0.25862069,0.421818182,4.75,7.749753406,8.612685173,7.450660796,6.398594935,5382400,3.5,206480,Seattle,WA 98144,570515.8814716863,566322.6056338028
2883,0,0,0,543.3333333,0.0,1.068152031,5.75,7.396948603,7.331060305,7.396948603,0.0,2656900,5.25,0,Seattle,WA 98103,570515.8814716863,585021.7971639343
2884,28,28,0,1090.0,0.0,0.281617362,6.25,7.687538766,8.954415331,7.687538766,0.0,4752400,6.75,61040,Sammamish,WA 98074,716445.2950143885,648637.487615493
2885,9,9,0,1130.0,0.163716814,0.008043792,4.75,7.723562472,12.54597827,7.544861069,5.916202063,5107600,3.5,20340,Carnation,WA 98014,418696.8333333333,418696.8333333333
2886,93,46,1,1910.0,0.0,0.185436893,7.5,7.555381944,9.239996257,7.555381944,0.0,3648100,10.0,177630,Shoreline,WA 98177,432730.11461999995,708333.8682162791
2887,2,2,1,1655.0,0.0,0.509230769,7.5,8.105005538,8.77971129,8.105005538,0.0,10956100,10.0,6620,Snoqualmie,WA 98065,544275.5172413794,544275.5172413794
2888,38,22,1,2020.0,0.297029703,0.188432836,7.75,7.611347717,9.279959714,7.259116128,6.398594935,4080400,11.0,76760,Redmond,WA 98052,667572.7466631016,643045.2409467289
2889,55,16,1,1393.333333,0.0,0.048958748,6.0,7.645397699,10.66171998,7.645397699,0.0,4368100,6.0,114950,Ravensdale,WA 98051,482875.0,482875.0
2890,106,106,0,1168.0,0.047945205,0.584,8.75,7.979681302,8.517393171,7.930565854,4.94875989,8526400,10.5,309520,Seattle,WA 98122,570515.8814716863,578543.6049388888
2891,60,9,1,3100.0,0.0,0.150829563,6.5,8.039479919,9.930810848,8.039479919,0.0,9610000,7.5,186000,Shoreline,WA 98177,432730.11461999995,708333.8682162791
2892,0,0,0,1695.0,0.230088496,0.851972858,8.5,8.128880142,8.289037098,7.867488569,6.66057515,11492100,14.0,0,Seattle,WA 98199,570515.8814716863,773926.1244719297
2893,55,25,1,1010.0,0.0,0.187037037,5.0,6.918695219,8.594339401,6.918695219,0.0,1020100,3.0,55550,Seattle,WA 98144,570515.8814716863,566322.6056338028
2894,64,9,1,650.0,0.0,0.12037037,4.0,6.478509642,8.594339401,6.478509642,0.0,422500,2.0,41600,Seattle,WA 98122,570515.8814716863,578543.6049388888
2895,97,97,0,1610.0,0.372670807,0.387019231,6.0,7.384610383,8.333510709,6.918695219,6.398594935,2592100,6.0,156170,Seattle,WA 98136,570515.8814716863,550858.2215909091
2896,45,4,1,1010.0,0.0,0.139406487,5.0,6.918695219,8.888204871,6.918695219,0.0,1020100,3.0,45450,Federal Way,WA 98003,294767.48545,297147.36842105264
2897,92,6,1,880.0,0.0,0.44,5.5,7.473637108,8.294299609,7.473637108,0.0,3097600,4.5,161920,Seattle,WA 98102,570515.8814716863,733401.5789473684
2898,62,62,0,2430.0,0.448559671,0.190483656,5.75,7.796057974,9.453913805,7.201170883,6.994849986,5904900,5.25,150660,Bellevue,WA 98004,868105.2200754544,1419321.0701754387
2899,88,11,1,1000.0,0.086666667,0.365853659,5.0,7.313886832,8.318986125,7.22329568,4.875197323,2250000,3.0,132000,Seattle,WA 98107,570515.8814716863,567483.5416666666
2900,33,33,0,2420.0,0.223140496,0.064021164,6.75,7.791935957,10.54009084,7.539558829,6.293419279,5856400,7.0,79860,Redmond,WA 98053,667572.7466631016,700378.28555875
2901,13,13,0,1625.0,0.230769231,0.541666667,7.5,8.08671792,8.699681401,7.824445931,6.621405652,10562500,10.5,42250,Seattle,WA 98136,570515.8814716863,550858.2215909091
2902,5,5,0,745.0,0.0,0.329500221,6.25,7.307202315,8.416930769,7.307202315,0.0,2220100,6.75,7450,Kenmore,WA 98028,444443.133332,443865.81699215685
2903,67,67,0,1670.0,0.0,0.168925754,6.75,7.421177529,9.198976042,7.421177529,0.0,2788900,7.0,111890,Seattle,WA 98125,570515.8814716863,450881.6901408451
2904,55,55,0,1770.0,0.0,0.199594046,5.75,7.479299638,9.090317329,7.479299638,0.0,3132900,5.25,97350,Auburn,WA 98002,297484.6263186567,234988.57692307694
2905,34,34,0,1220.0,0.0,0.127083333,6.5,7.107425474,9.169622539,7.107425474,0.0,1488400,6.0,41480,Carnation,WA 98014,418696.8333333333,418696.8333333333
2906,8,8,0,1595.0,0.0,0.389261745,7.5,8.068089626,9.011401509,8.068089626,0.0,10176100,10.0,25520,Maple Valley,WA 98038,340425.62602739723,340425.62602739723
2907,59,9,1,1080.0,0.0,0.138906752,4.0,6.985641818,8.958797346,6.985641818,0.0,1166400,2.0,63720,Seattle,WA 98136,570515.8814716863,550858.2215909091
2908,58,58,0,1340.0,0.0,0.131064163,5.5,7.201170883,9.232590981,7.201170883,0.0,1795600,4.5,77720,Bellevue,WA 98006,868105.2200754544,790341.2827380953
2909,28,28,0,1310.0,0.404580153,0.51372549,6.0,7.178545484,7.844240718,6.66057515,6.274762021,1716100,6.0,36680,Seattle,WA 98103,570515.8814716863,585021.7971639343
2910,47,47,0,650.0,0.0,0.042306691,3.0,6.478509642,9.639847475,6.478509642,0.0,422500,1.0,30550,Kent,WA 98042,481139.1425712329,335536.09890128206
2911,64,31,1,850.0,0.0,0.137674117,4.0,6.746412129,8.728264161,6.746412129,0.0,722500,2.0,54400,Shoreline,WA 98155,432730.11461999995,379124.2104378788
2912,23,23,0,1110.0,0.0,0.153505739,6.0,7.01301579,8.886270902,7.01301579,0.0,1232100,6.0,25530,Kent,WA 98031,481139.1425712329,736617.6659482758
2913,9,9,0,950.0,0.0,0.305269923,6.5,7.550135342,8.736328721,7.550135342,0.0,3610000,7.5,17100,Sammamish,WA 98075,716445.2950143885,782580.4912328571
2914,19,19,0,2970.0,0.404040404,0.247809762,6.5,7.996653875,9.391494581,7.479299638,7.090909822,8820900,7.5,56430,Sammamish,WA 98074,716445.2950143885,648637.487615493
2915,88,21,1,825.0,0.0,0.268292683,6.0,7.409136444,8.724369949,7.409136444,0.0,2722500,6.0,145200,Seattle,WA 98116,570515.8814716863,614958.0922625
2916,14,14,0,1575.0,0.0,0.404988429,8.0,8.055475142,8.959183074,8.055475142,0.0,9922500,12.0,44100,Sammamish,WA 98075,716445.2950143885,782580.4912328571
2917,71,12,1,1200.0,0.183333333,0.245901639,4.0,7.090909822,8.493105396,6.88857246,5.398162702,1440000,2.0,85200,Seattle,WA 98106,570515.8814716863,299646.54088113207
2918,10,10,1,2680.0,0.0,0.362554113,5.5,7.893945138,8.908288886,7.893945138,0.0,7182400,5.0,26800,Redmond,WA 98053,667572.7466631016,700378.28555875
2919,37,37,0,1068.0,0.243445693,0.409697714,7.75,7.890208213,8.782322859,7.611347717,6.478509642,7128900,11.25,98790,Seattle,WA 98126,570515.8814716863,427857.9768181818
2920,47,47,0,2300.0,0.491304348,0.098522167,8.5,7.74109909,10.05818094,7.065613364,7.030857476,5290000,12.5,108100,Renton,WA 98059,383432.0808217949,502068.15179130435
2921,111,9,1,1113.333333,0.0,0.347916667,6.25,7.421177529,8.476579509,7.421177529,0.0,2788900,6.75,185370,Seattle,WA 98119,570515.8814716863,926155.9828974358
2922,114,9,1,660.0,0.0,0.364137931,5.0,7.186144305,8.195885391,7.186144305,0.0,1742400,3.0,150480,Seattle,WA 98122,570515.8814716863,578543.6049388888
2923,17,17,0,1935.0,0.0,0.083031174,6.5,8.261268151,10.74957039,8.261268151,0.0,14976900,7.5,65790,Bellevue,WA 98008,868105.2200754544,599919.4444444445
2924,56,10,1,2080.0,0.0,0.027442805,5.75,7.640603826,11.23578761,7.640603826,0.0,4326400,5.25,116480,Kirkland,WA 98033,624274.5115604027,785812.8133802817
2925,41,41,0,1280.0,0.0,0.263076765,7.25,7.848153086,9.183174704,7.848153086,0.0,6553600,9.0,104960,Kirkland,WA 98034,624274.5115604027,477233.23682692304
2926,37,10,1,2010.0,0.268656716,0.218217349,6.75,7.60638739,9.128262261,7.293697721,6.293419279,4040100,7.0,74370,Kirkland,WA 98034,624274.5115604027,477233.23682692304
2927,15,15,0,1270.0,0.0,0.452601568,6.5,7.840312983,8.632840615,7.840312983,0.0,6451600,7.5,38100,Renton,WA 98059,383432.0808217949,502068.15179130435
2928,28,28,0,925.0,0.389189189,0.283785857,8.5,7.523481313,8.782629655,7.030857476,6.580639137,3422500,14.0,51800,Federal Way,WA 98023,294767.48545,292141.0063970149
2929,98,98,0,1833.333333,0.181818182,0.352247983,7.0,7.919719761,8.962904128,7.719129841,6.216606101,7562500,8.0,269500,Seattle,WA 98125,570515.8814716863,450881.6901408451
2930,27,14,1,840.0,0.0,0.047826458,6.25,7.427144133,10.46675381,7.427144133,0.0,2822400,6.75,45360,Auburn,WA 98092,297484.6263186567,352629.1462301587
2931,25,25,0,1895.0,0.258575198,0.75784843,7.0,8.240385116,8.517593111,7.941295571,6.88857246,14364100,9.0,94750,Seattle,WA 98122,570515.8814716863,578543.6049388888
2932,106,106,0,1065.0,0.281690141,0.346341463,7.5,7.664346632,8.724369949,7.333676396,6.398594935,4536900,10.5,225780,Seattle,WA 98199,570515.8814716863,773926.1244719297
2933,18,18,0,1180.0,0.0,0.508840017,6.5,7.766840537,8.442254105,7.766840537,0.0,5569600,7.5,42480,Seattle,WA 98115,570515.8814716863,615531.1620875
2934,0,0,0,1635.0,0.048929664,0.630422209,8.25,8.092851028,8.554103545,8.042699497,5.081404365,10692900,13.0,0,Redmond,WA 98052,667572.7466631016,643045.2409467289
2935,51,6,1,2020.0,0.495049505,0.248829761,6.0,7.611347717,9.001962273,6.928537818,6.908754779,4080400,6.0,103020,Bellevue,WA 98008,868105.2200754544,599919.4444444445
2936,10,10,1,1501.0,0.0,0.496855346,7.5,8.007367068,8.706655856,8.007367068,0.0,9012004,10.0,30020,Kent,WA 98031,481139.1425712329,736617.6659482758
2937,51,51,0,2130.0,0.422535211,0.291780822,7.5,7.664346632,8.895766604,7.115582126,6.803505258,4536900,10.0,108630,Bellevue,WA 98005,868105.2200754544,794083.8533320001
2938,16,8,1,1400.0,0.0,0.222222222,5.75,7.244941546,8.74846363,7.244941546,0.0,1960000,5.25,22400,Enumclaw,WA 98022,308011.23188260867,308011.23188260867
2939,34,34,0,1890.0,0.481481481,0.307017544,7.5,7.544861069,8.725344925,6.88857246,6.814542897,3572100,10.0,64260,Seattle,WA 98106,570515.8814716863,299646.54088113207
2940,20,20,0,2060.0,0.22815534,0.068220956,7.0,8.323851131,11.00862848,8.064950892,6.84694314,16974400,9.0,82400,Carnation,WA 98014,418696.8333333333,418696.8333333333
2941,101,0,1,2000.0,0.343333333,0.75,8.0,8.006700845,8.294299609,7.586296307,6.938284484,9000000,12.0,303000,Seattle,WA 98144,570515.8814716863,566322.6056338028
2942,58,13,1,1490.0,0.375838926,0.365196078,4.5,7.307202315,8.314097335,6.836259277,6.329720906,2220100,3.0,86420,Seattle,WA 98126,570515.8814716863,427857.9768181818
2943,22,22,0,1530.0,0.0,0.062721627,7.25,8.026496939,10.79523966,8.026496939,0.0,9363600,9.0,67320,Ravensdale,WA 98051,482875.0,482875.0
2944,21,21,0,1175.0,0.0,0.5875,8.5,7.762596049,8.294299609,7.762596049,0.0,5522500,12.5,49350,Seattle,WA 98112,570515.8814716863,986127.6964285715
2945,25,25,0,1215.0,0.0,0.231428571,6.5,7.796057974,9.25922577,7.796057974,0.0,5904900,7.5,60750,Bellevue,WA 98004,868105.2200754544,1419321.0701754387
2946,88,88,0,1833.333333,0.363636364,0.723684211,9.0,7.919719761,8.243019469,7.467942332,6.908754779,7562500,15.0,242000,Seattle,WA 98115,570515.8814716863,615531.1620875
2947,107,107,0,735.0,0.0,0.204166667,5.5,7.293697721,8.881975184,7.293697721,0.0,2160900,4.5,157290,Seattle,WA 98118,570515.8814716863,439296.84873970586
2948,54,2,1,1000.0,0.0,0.031740993,4.0,6.908754779,10.35793328,6.908754779,0.0,1000000,2.0,54000,Duvall,WA 98019,388269.8245605263,388269.8245605263
2949,60,9,1,1570.0,0.0,0.165839231,5.0,7.359467638,9.155672971,7.359467638,0.0,2464900,3.0,94200,Shoreline,WA 98177,432730.11461999995,708333.8682162791
2950,113,113,0,806.6666667,0.0,0.255759882,5.0,7.099201744,8.462103225,7.099201744,0.0,1464100,3.0,136730,Seattle,WA 98117,570515.8814716863,561530.210114151
2951,47,3,1,995.0,0.0,0.313385827,6.25,7.596392304,8.75636756,7.596392304,0.0,3960100,6.75,93530,Des Moines,WA 98198,308911.756097561,313104.55
2952,38,38,0,1880.0,0.462765957,0.257428454,6.75,7.539558829,8.896177422,6.918695219,6.769641977,3534400,7.0,71440,Kirkland,WA 98034,624274.5115604027,477233.23682692304
2953,83,83,0,900.0,0.0,0.081818182,5.5,7.496097345,9.998843186,7.496097345,0.0,3240000,4.5,149400,Tukwila,WA 98168,334135.9166666667,267816.9281381818
2954,33,1,1,830.0,0.0,0.106410256,5.5,7.41517511,9.655090294,7.41517511,0.0,2755600,4.5,54780,Auburn,WA 98001,297484.6263186567,259753.75910196078
2955,71,71,0,355.0,0.0,0.625,4.0,6.56667243,7.036148494,6.56667243,0.0,504100,2.0,50410,Seattle,WA 98102,570515.8814716863,733401.5789473684
2956,27,27,0,1750.0,0.257142857,0.154320988,5.75,7.467942332,9.336179757,7.170888479,6.11146734,3062500,5.25,47250,Sammamish,WA 98074,716445.2950143885,648637.487615493
2957,72,15,1,1140.0,0.0,0.223529412,4.0,7.03966035,8.537191878,7.03966035,0.0,1299600,2.0,82080,Seattle,WA 98136,570515.8814716863,550858.2215909091
2958,55,55,0,3400.0,0.5,0.379041249,8.5,8.131824785,9.101752432,7.438971592,7.438971592,11560000,12.5,187000,Shoreline,WA 98133,432730.11461999995,378643.3288893333
2959,17,17,0,1730.0,0.0,0.044491307,6.0,7.456454555,10.56836385,7.456454555,0.0,2992900,6.0,29410,Maple Valley,WA 98038,340425.62602739723,340425.62602739723
2960,25,25,0,1770.0,0.0,0.092375137,6.5,8.172164452,10.55380552,8.172164452,0.0,12531600,7.5,88500,Redmond,WA 98053,667572.7466631016,700378.28555875
2961,29,29,0,1410.0,0.0,0.244791667,6.0,7.252053952,8.65886635,7.252053952,0.0,1988100,6.0,40890,Kent,WA 98030,481139.1425712329,267279.41586999997
2962,83,83,0,800.0,0.15,0.049061695,3.0,6.685860947,9.699349742,6.523562306,4.795790546,640000,1.0,66400,Seattle,WA 98168,570515.8814716863,267816.9281381818
2963,60,60,0,1880.0,0.234042553,0.303225806,6.5,7.539558829,8.732465848,7.273092596,6.089044875,3534400,6.0,112800,Seattle,WA 98146,570515.8814716863,370628.2541675
2964,6,6,0,1585.0,0.0,0.371934765,7.5,8.061802275,9.050640993,8.061802275,0.0,10048900,10.0,19020,Kirkland,WA 98033,624274.5115604027,785812.8133802817
2965,26,14,1,890.0,0.0,0.00930826,6.25,7.484930283,12.16122694,7.484930283,0.0,3168400,6.75,46280,North Bend,WA 98045,404148.135415625,404148.135415625
2966,67,26,1,853.3333333,0.0,0.156402737,5.0,7.155396302,9.01005849,7.155396302,0.0,1638400,3.0,85760,Shoreline,WA 98155,432730.11461999995,379124.2104378788
2967,22,22,0,1330.0,0.0,0.198997531,6.5,7.886457271,9.50061907,7.886457271,0.0,7075600,7.5,58520,Yarrow Point,WA 98004,1293450.0,1419321.0701754387
2968,28,28,0,850.0,0.0,0.34,5.5,6.746412129,7.824445931,6.746412129,0.0,722500,4.5,23800,Seattle,WA 98106,570515.8814716863,299646.54088113207
2969,6,6,0,725.0,0.351724138,1.377018044,6.5,7.280008253,6.960347729,6.84694314,6.23636959,2102500,7.5,8700,Seattle,WA 98107,570515.8814716863,567483.5416666666
2970,89,46,1,1010.0,0.0,0.336666667,4.0,6.918695219,8.006700845,6.918695219,0.0,1020100,2.0,89890,North Bend,WA 98045,404148.135415625,404148.135415625
2971,25,25,0,2115.0,0.0,0.111996611,7.25,8.350193651,10.53927042,8.350193651,0.0,17892900,9.0,105750,Woodinville,WA 98077,627221.0372340425,685107.3717948718
2972,34,34,0,1540.0,0.214285714,0.227810651,6.75,7.340186835,8.818926087,7.099201744,5.802118375,2371600,8.25,52360,Kirkland,WA 98034,624274.5115604027,477233.23682692304
2973,7,7,0,1845.0,0.0,0.5125,7.25,8.213652703,8.881975184,8.213652703,0.0,13616100,9.75,25830,Kirkland,WA 98033,624274.5115604027,785812.8133802817
2974,88,11,1,1106.666667,0.0,0.436842105,6.75,7.41517511,8.243019469,7.41517511,0.0,2755600,7.0,146080,Seattle,WA 98115,570515.8814716863,615531.1620875
2975,37,10,1,885.0,0.0,0.216778934,6.25,7.479299638,9.007734472,7.479299638,0.0,3132900,6.75,65490,Kirkland,WA 98034,624274.5115604027,477233.23682692304
2976,25,25,0,810.0,0.0,0.210772834,6.5,7.390798522,8.947285869,7.390798522,0.0,2624400,7.5,40500,Maple Valley,WA 98038,340425.62602739723,340425.62602739723
2977,45,4,1,1010.0,0.0,0.106159344,5.0,6.918695219,9.16062478,6.918695219,0.0,1020100,3.0,45450,Renton,WA 98059,383432.0808217949,502068.15179130435
2978,47,47,0,2630.0,0.399239544,0.26039604,6.5,7.875119281,9.220389708,7.365812837,6.957497371,6916900,7.5,123610,Bellevue,WA 98006,868105.2200754544,790341.2827380953
2979,11,11,0,970.0,0.0,0.512684989,7.5,7.570958583,8.238801166,7.570958583,0.0,3763600,10.0,21340,Renton,WA 98058,383432.0808217949,361347.7168918919
2980,23,23,0,1155.0,0.0,0.164729373,7.5,7.74543561,9.548525427,7.74543561,0.0,5336100,10.0,53130,Duvall,WA 98019,388269.8245605263,388269.8245605263
2981,23,23,0,915.0,0.0,0.191663176,8.0,7.512617545,9.164191716,7.512617545,0.0,3348900,12.0,42090,Bothell,WA 98028,484731.0227272727,443865.81699215685
2982,36,14,1,2430.0,0.419753086,0.266068105,5.75,7.796057974,9.119758994,7.252053952,6.928537818,5904900,5.25,87480,Renton,WA 98059,383432.0808217949,502068.15179130435
2983,70,70,0,1326.666667,0.40201005,0.421164021,6.75,7.596392304,8.460834458,7.082548569,6.685860947,3960100,7.0,139300,Seattle,WA 98126,570515.8814716863,427857.9768181818
2984,54,13,1,2650.0,0.366037736,0.086885246,7.5,7.882692206,10.32551475,7.427144133,6.878326468,7022500,10.0,143100,Issaquah,WA 98029,604410.8557,624102.6253971428
2985,15,15,0,1990.0,0.361809045,0.27440706,7.75,7.596392304,8.889170455,7.147559271,6.580639137,3960100,11.0,29850,Auburn,WA 98002,297484.6263186567,234988.57692307694
2986,93,93,0,2073.333333,0.418006431,0.622,10.0,8.042699497,8.517393171,7.501634458,7.170888479,9672100,18.0,289230,Seattle,WA 98103,570515.8814716863,585021.7971639343
2987,99,99,0,1440.0,0.333333333,0.446511628,4.0,7.273092596,8.078998259,6.867974409,6.17586727,2073600,2.0,142560,Seattle,WA 98103,570515.8814716863,585021.7971639343
2988,56,42,1,1960.0,0.341836735,0.137621121,7.5,7.581209826,9.564020837,7.163172391,6.508769137,3841600,10.0,109760,Burien,WA 98146,355809.0060765625,370628.2541675
2989,63,20,1,2120.0,0.438679245,0.455913978,6.75,7.659642955,8.444837529,7.082548569,6.836259277,4494400,7.0,133560,Seattle,WA 98117,570515.8814716863,561530.210114151
2990,6,6,0,1705.0,0.0,0.316649642,8.5,8.134760782,9.28451977,8.134760782,0.0,11628100,14.0,20460,Bellevue,WA 98004,868105.2200754544,1419321.0701754387
2991,46,46,0,1930.0,0.0,0.199937843,7.5,7.565793282,9.175127616,7.565793282,0.0,3724900,10.0,88780,Federal Way,WA 98023,294767.48545,292141.0063970149
2992,67,26,1,1610.0,0.0,0.24845679,5.75,7.384610383,8.776630098,7.384610383,0.0,2592100,5.25,107870,Seattle,WA 98125,570515.8814716863,450881.6901408451
2993,55,55,0,1250.0,0.0,0.168918919,6.75,7.13169851,8.909370405,7.13169851,0.0,1562500,7.0,68750,Bellevue,WA 98008,868105.2200754544,599919.4444444445
2994,25,25,0,1035.0,0.0,0.265384615,7.5,7.635786861,8.96200721,7.635786861,0.0,4284900,10.0,51750,Federal Way,WA 98003,294767.48545,297147.36842105264
2995,1,1,1,1180.0,0.0,0.59,7.25,7.766840537,8.294299609,7.766840537,0.0,5569600,9.0,2360,Seattle,WA 98112,570515.8814716863,986127.6964285715
2996,14,14,0,1355.0,0.0,0.072698983,7.75,7.905072849,10.52615862,7.905072849,0.0,7344100,11.0,37940,Issaquah,WA 98027,604410.8557,587123.0243902439
2997,39,39,0,2270.0,0.198237885,0.094979079,6.25,7.727975542,10.08167558,7.50714108,6.11146734,5152900,6.75,88530,Shoreline,WA 98177,432730.11461999995,708333.8682162791
2998,16,8,1,2360.0,0.324152542,0.145378384,7.25,8.459775921,10.38801027,8.068089626,7.333676396,22278400,9.75,75520,Renton,WA 98059,383432.0808217949,502068.15179130435
2999,61,61,0,673.3333333,0.0,0.131459065,5.5,6.918695219,8.946895524,6.918695219,0.0,1020100,4.5,61610,Seattle,WA 98125,570515.8814716863,450881.6901408451
3000,18,18,0,1750.0,0.265714286,0.344657804,9.5,8.160803921,9.225819943,7.852050207,6.836259277,12250000,17.5,63000,Bellevue,WA 98006,868105.2200754544,790341.2827380953
3001,0,0,0,1480.0,0.0,0.493333333,8.5,7.993282328,8.699681401,7.993282328,0.0,8761600,14.0,0,Snoqualmie,WA 98065,544275.5172413794,544275.5172413794
3002,60,9,1,820.0,0.0,0.079844206,4.0,6.710523109,9.237079669,6.710523109,0.0,672400,2.0,49200,Seattle,WA 98168,570515.8814716863,267816.9281381818
3003,72,72,0,2540.0,0.480314961,0.362857143,4.0,7.840312983,8.853808275,7.186144305,7.107425474,6451600,2.0,182880,Seattle,WA 98118,570515.8814716863,439296.84873970586
3004,42,12,1,1220.0,0.0,0.078205128,4.75,7.107425474,9.655090294,7.107425474,0.0,1488400,3.5,51240,Auburn,WA 98001,297484.6263186567,259753.75910196078
3005,27,27,0,3420.0,0.488304094,0.135984095,6.5,8.137688185,10.13265294,7.467942332,7.421177529,11696400,7.5,92340,Bellevue,WA 98006,868105.2200754544,790341.2827380953
3006,6,6,0,2180.0,0.321100917,0.698717949,7.5,8.380456668,8.738895705,7.993282328,7.244941546,19009600,10.5,26160,Seattle,WA 98103,570515.8814716863,585021.7971639343
3007,102,20,1,880.0,0.0,0.264,5.0,7.186144305,8.517393171,7.186144305,0.0,1742400,3.0,134640,Seattle,WA 98116,570515.8814716863,614958.0922625
3008,46,46,0,1170.0,0.0,0.105405405,5.0,7.065613364,9.314790473,7.065613364,0.0,1368900,3.0,53820,Renton,WA 98059,383432.0808217949,502068.15179130435
3009,25,25,0,1000.0,0.0,0.053988392,7.5,7.601402335,10.51991566,7.601402335,0.0,4000000,10.0,50000,Kent,WA 98042,481139.1425712329,335536.09890128206
3010,15,15,0,1030.0,0.0,0.511166253,6.5,7.630946581,8.301769763,7.630946581,0.0,4243600,7.5,30900,Kent,WA 98032,481139.1425712329,275160.14285714284
3011,6,6,0,1305.0,0.0,0.568008705,7.5,7.867488569,8.432941639,7.867488569,0.0,6812100,10.0,15660,Kenmore,WA 98028,444443.133332,443865.81699215685
